우편번호,주소,법정동코드,건물명,위도,경도
12410,경기도 가평군 당목가일길 420,4182025030,방주농원펜션,127.5573107,37.8690806
12410,경기도 가평군 당목가일길 595,4182025030,벨엘민족,127.5734745,37.8760777
12410,경기도 가평군 능모루길 20,4182025030,뚝마루가든,127.5275714,37.8744869
12410,경기도 가평군 보납로 459,4182025030,동기간,127.5497183,37.8497551
12410,경기도 가평군 당목가일길 139,4182025030,까치유원지,127.5262654,37.8675020
12410,경기도 가평군 보납로 459,4182025030,극락정사,127.5497183,37.8497551
12410,경기도 가평군 당목가일길 401,4182025030,개곡2리마을회관,127.5552617,37.8687131
12410,경기도 가평군 당목가일길 211,4182025030,개곡보건진료소,127.5355938,37.8695727
12410,경기도 가평군 당목가일길 528,4182025030,계곡이있는풍경,127.5677767,37.8736232
12410,경기도 가평군 당목가일길 463,4182025030,계절이지나가는하늘,127.5600878,37.8717793
12410,경기도 가평군 물안산길 42,4182025030,고려시리카(주),127.5322373,37.8610268
12410,경기도 가평군 능모루길 34,4182025030,가평화목,127.5281438,37.8732602
12410,경기도 가평군 능모루길 117,4182025030,개곡1리 마을회관,127.5324138,37.8673344
12410,경기도 가평군 당목가일길 355,4182025030,개곡2리농기계보관창고,127.5508279,37.8689956
12410,경기도 가평군 능모루길 69,4182025030,SR산업,127.5302694,37.8706021
12410,경기도 가평군 당목가일길 691,4182025030,햇볕좋은집,127.5832290,37.8787853
12410,경기도 가평군 당목가일길 716,4182025030,화이트밸리,127.5861426,37.8783484
12410,경기도 가평군 당목가일길 697,4182025030,푸른초원의집,127.5837585,37.8787494
12410,경기도 가평군 당목가일길 712,4182025030,풀하우스펜션,127.5832290,37.8787853
12410,경기도 가평군 당목가일길 691,4182025030,하늘로열린창,127.5857920,37.8785083
12410,경기도 가평군 당목가일길 645,4182025030,파인빌펜션,127.5414600,37.8698439
12410,경기도 가평군 당목가일길 275,4182025030,웰빙벨리,127.5782656,37.8781799
12410,경기도 가평군 당목가일길 724,4182025030,안나하우스,127.5864334,37.8783532
12410,경기도 가평군 당목가일길 689,4182025030,숲속의하얀집,127.5830701,37.8786213
12410,경기도 가평군 당목가일길 695,4182025030,숲속행복한집,127.5836058,37.8787326
12410,경기도 가평군 당목가일길 343,4182025030,아름다움만들기,127.5490945,37.8691952
12410,경기도 가평군 당목가일길 703,4182025030,미션힐펜션,127.5630783,37.8713422
12410,경기도 가평군 당목가일길 482,4182025030,,127.5841398,37.8788341
12410,경기도 가평군 당목가일길 769,4182025030,,127.5936299,37.8798148
12410,경기도 가평군 당목가일길 211,4182025030,,127.5355938,37.8695727
12410,경기도 가평군 당목가일길 469,4182025030,,127.5611865,37.8715443
12410,경기도 가평군 능모루길 49,4182025030,,127.5295504,37.8722939
12410,경기도 가평군 능모루길 91,4182025030,,127.5306067,37.8687611
12410,경기도 가평군 능모루길 61,4182025030,,127.5297508,37.8711732
12410,경기도 가평군 능모루길 41,4182025030,,127.5294213,37.8727221
12410,경기도 가평군 능모루길 77,4182025030,,127.5303563,37.8699976
12410,경기도 가평군 당목가일길 207,4182025030,,127.5352195,37.8687371
12410,경기도 가평군 능모루길 23,4182025030,,127.5282164,37.8742169
12410,경기도 가평군 능모루길 83,4182025030,,127.5304824,37.8693743
12410,경기도 가평군 능모루길 73,4182025030,,127.5303926,37.8703257
12410,경기도 가평군 능모루길 85,4182025030,,127.5620783,37.8722625
12410,경기도 가평군 당목가일길 473,4182025030,,127.5309817,37.8692219
12410,경기도 가평군 당목가일길 139,4182025030,,127.5262654,37.8675020
12410,경기도 가평군 능모루길 23,4182025030,,127.5304475,37.8696898
12410,경기도 가평군 능모루길 79,4182025030,,127.5282164,37.8742169
12410,경기도 가평군 능모루길 41,4182025030,,127.5294213,37.8727221
12410,경기도 가평군 능모루길 81,4182025030,,127.5305282,37.8695355
12410,경기도 가평군 당목가일길 682,4182025030,,127.5813524,37.8784973
12410,경기도 가평군 당목가일길 796,4182025030,,127.5952738,37.8773488
12410,경기도 가평군 당목가일길 211,4182025030,,127.5497183,37.8497551
12410,경기도 가평군 보납로 459,4182025030,,127.5355938,37.8695727
12410,경기도 가평군 당목가일길 482,4182025030,,127.5630783,37.8713422
12410,경기도 가평군 당목가일길 482,4182025030,,127.5630783,37.8713422
12410,경기도 가평군 보납로 459,4182025030,,127.5497183,37.8497551
12410,경기도 가평군 보납로 459,4182025030,,127.5497183,37.8497551
12410,경기도 가평군 당목가일길 538,4182025030,,127.5679007,37.8738685
12410,경기도 가평군 당목가일길 622,4182025030,,127.5759434,37.8770334
12410,경기도 가평군 당목가일길 391,4182025030,,127.5541834,37.8688280
12410,경기도 가평군 당목가일길 481,4182025030,,127.5625041,37.8717513
12410,경기도 가평군 당목가일길 665,4182025030,,127.5802997,37.8785185
12410,경기도 가평군 당목가일길 595,4182025030,,127.5734745,37.8760777
12410,경기도 가평군 당목가일길 593,4182025030,,127.5732811,37.8757269
12410,경기도 가평군 당목가일길 573,4182025030,,127.5713919,37.8748722
12410,경기도 가평군 당목가일길 211,4182025030,,127.5355938,37.8695727
12410,경기도 가평군 당목가일길 615,4182025030,,127.5754467,37.8766228
12410,경기도 가평군 당목가일길 399,4182025030,,127.5549353,37.8688483
12410,경기도 가평군 당목가일길 387,4182025030,,127.5537994,37.8690727
12410,경기도 가평군 당목가일길 473,4182025030,,127.5620783,37.8722625
12410,경기도 가평군 당목가일길 482,4182025030,,127.5630783,37.8713422
12410,경기도 가평군 당목가일길 482,4182025030,,127.5630783,37.8713422
12410,경기도 가평군 당목가일길 543,4182025030,,127.5681944,37.8741917
12410,경기도 가평군 당목가일길 211,4182025030,,127.5355938,37.8695727
12410,경기도 가평군 당목가일길 395,4182025030,,127.5545432,37.8687751
12410,경기도 가평군 당목가일길 473,4182025030,,127.5620783,37.8722625
12410,경기도 가평군 당목가일길 471,4182025030,,127.5614648,37.8716365
12410,경기도 가평군 능모루길 102,4182025030,,127.5307585,37.8676587
12410,경기도 가평군 능모루길 69,4182025030,,127.5302694,37.8706021
12410,경기도 가평군 당목가일길 249,4182025030,,127.5399772,37.8706757
12410,경기도 가평군 당목가일길 473,4182025030,,127.5620783,37.8722625
12410,경기도 가평군 당목가일길 459,4182025030,,127.5600883,37.8713938
12410,경기도 가평군 당목가일길 539,4182025030,,127.5676731,37.8739750
12410,경기도 가평군 당목가일길 211,4182025030,,127.5355938,37.8695727
12410,경기도 가평군 당목가일길 769,4182025030,,127.5936299,37.8798148
12410,경기도 가평군 당목가일길 835,4182025030,,127.5991481,37.8766624
12410,경기도 가평군 당목가일길 472,4182025030,,127.5615972,37.8713016
12410,경기도 가평군 당목가일길 139,4182025030,,127.5262654,37.8675020
12410,경기도 가평군 당목가일길 211,4182025030,,127.5355938,37.8695727
12410,경기도 가평군 당목가일길 410,4182025030,,127.5555022,37.8677320
12410,경기도 가평군 능모루길 57,4182025030,,127.5292865,37.8715739
